uri,type,label,comment
http://publications.europa.eu/ontology/cdm#section_legal,http://www.w3.org/2002/07/owl#Class,Section in a legal resource,None
http://publications.europa.eu/ontology/cdm#source,http://www.w3.org/2002/07/owl#DatatypeProperty,source,None
http://data.europa.eu/m8g/providesRequirementResponse,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,provides Requirement response,An Agent provides Requirement responses to validate the Criterion requirements defined in the Criterion.
http://publications.europa.eu/ontology/cdm#court,http://www.w3.org/2002/07/owl#DatatypeProperty,court,None
http://publications.europa.eu/ontology/cdm#regulation_label,http://www.w3.org/2002/07/owl#DatatypeProperty,regulation_label,None
http://publications.europa.eu/ontology/cdm#resource_legal_annulment_requested_by_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Annulment of legal resource requested by case law,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#seizure,http://www.w3.org/2002/07/owl#Class,Seizure,Seizure in sector 6 (6CS)
http://publications.europa.eu/ontology/cdm#suspends,http://www.w3.org/2002/07/owl#ObjectProperty,suspends,None
http://publications.europa.eu/ontology/cdm#white-paper_joint,http://www.w3.org/2002/07/owl#Class,Joint White Paper,None
http://publications.europa.eu/ontology/cdm#fragment_resource_legal_part_of_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal fragment is part of a legal resource,
http://publications.europa.eu/ontology/cdm#expression_publication_general_information_miscellaneous,http://www.w3.org/2002/07/owl#DatatypeProperty,Miscellaneous information for a general publication,Miscellaneous information
http://publications.europa.eu/ontology/cdm#case-law_originates_in_country,http://www.w3.org/2002/07/owl#ObjectProperty,Case law originates in country,"This property used to point to both fd_140 which is deprecated. Our instance data is now fully pointing to the country table. A few records pointing to a temporary code have to be cleaned. Pays dont le requerant est ressortissant ou dont emane la demande (currently coded with Coded with FD_Table 140)"" "
http://publications.europa.eu/ontology/cdm#failure_stated_by,http://www.w3.org/2002/07/owl#ObjectProperty,failure_stated_by,None
http://publications.europa.eu/ontology/cdm#work_part_of_work,http://www.w3.org/2002/07/owl#ObjectProperty,Work is part of work,"The work is part of another work (e.g. an article in a volume of proceedings or a split COM that is part of a multipart COM). In theory also LNK_CES, LNK_CDR, but those have 0% of usage. "
http://purl.org/dc/terms/issued,None,Dataset - release date,"This property contains the date of formal issuance (e.g., publication) of the Distribution."
http://publications.europa.eu/ontology/cdm#regulation_implementing,http://www.w3.org/2002/07/owl#Class,Implementing regulation,18 Implementing regulation (DTS=3 AND FM=REGIMP)
http://publications.europa.eu/ontology/cdm#consults,http://www.w3.org/2002/07/owl#ObjectProperty,consults,None
http://publications.europa.eu/ontology/cdm#assessment_impact_ec,http://www.w3.org/2002/07/owl#Class,European Commission Impact Assessment,None
http://publications.europa.eu/ontology/cdm#manifestation_number_catalogue_global,http://www.w3.org/2002/07/owl#DatatypeProperty,Global catalogue number,"cataglogue number of this manifestation (typically, if it is a general publication).
In Formex e.g. <NO.CAT.GLOBAL>QDAB10001ENC</NO.CAT.GLOBAL>. ""The NO.CAT.GLOBAL element is used to mark up the catalogue number for a whole publication which is available in various volumes which are identified separately""
"
http://publications.europa.eu/ontology/cdm#manifestation_distribution_source,http://www.w3.org/2002/07/owl#DatatypeProperty,Distribution source,This property refers to a related resource from which the described resource is derived
http://publications.europa.eu/ontology/cdm#procedure_without_code_interinstitutional,http://www.w3.org/2002/07/owl#Class,Procedure without interinstitutional code,"A procedure initiated usually by the Commission, but not having an inter-institutional procedure code. The dossier does not follow one of the (non-)legislative procedures represented in this data model. In any case, a dossier consists of one or more events. Such a dossier could also lead to the adoption of a new act (Eg.: COM (2010) 2010))"
http://schema.org/logo,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,logo,None
http://publications.europa.eu/ontology/cdm#author_printer,http://www.w3.org/2002/07/owl#DatatypeProperty,author_printer,None
http://publications.europa.eu/ontology/cdm#institution_authors-report_event_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Institution authors report on legal event,
http://publications.europa.eu/ontology/cdm#associated_to,http://www.w3.org/2002/07/owl#ObjectProperty,associated_to,None
http://data.europa.eu/54i#Organisation,http://www.w3.org/2002/07/owl#Class,Organisation,None
http://publications.europa.eu/ontology/cdm#url_general,http://www.w3.org/2002/07/owl#DatatypeProperty,url_general,None
http://data.europa.eu/54i#Motivation,http://www.w3.org/2002/07/owl#Class,Motivation,"Strictly speaking Motivation can refer only to Actors. However, the intention is to use it in a broader sense so that the question ""Why"" can be put not only on the behaviours of Actors but also on e.g. Services they provide. This way a certain Public Service  can be related to Values and Objectives."
http://publications.europa.eu/ontology/cdm#manifestation_print_reference_volume,http://www.w3.org/2002/07/owl#DatatypeProperty,Volume,"Volume of the publication.
e.g. for  DEBAT_PUB_NO  or other indication of volumes, DEPRECATED, use manifestion_print_volume"
http://publications.europa.eu/ontology/cdm#work_cited_by_work,http://www.w3.org/2002/07/owl#ObjectProperty,Work cited by work,The work is cited by another work. Relevant for legal analysis: true 
http://publications.europa.eu/ontology/cdm#signature_digital_date_expiration,http://www.w3.org/2002/07/owl#DatatypeProperty,Expiration date and time,Date and time this signature loses its validity. Can be updated in case of renewal
http://publications.europa.eu/ontology/cdm#act_legislative_other_oj_l_service_responsible,http://www.w3.org/2002/07/owl#DatatypeProperty,Service responsible,"DEPRECATED, In the instance data, the property is planned to be replaced with cdm:resource_legal_service_responsible at beginning 2019. When this is done this property the property will be removed from CDM. The Commission's DG that brought forward the proposal; to be taken from a closed list of DGs (that might be derived from the RECORD project ?)"
http://www.w3.org/2004/02/skos/core#notation,None,Identifier - notation,This property contains a string that is an identifier in the context of the identifier scheme referenced by its datatype.
http://www.w3.org/ns/adms#Identifier,http://www.w3.org/2000/01/rdf-schema#Class,Identifier,The ADMS class of Identifier fully represents the Business Core Vocabulary term of the same name
http://publications.europa.eu/ontology/cdm#concept_type_documentation,http://www.w3.org/2002/07/owl#Class,Concept representing the documentation of a dataset,Corresponds to the contents of the MDR authority list documentation type
http://purl.org/dc/terms/source,None,Catalogue Record - source metadata,This property refers to the original metadata that was used in creating metadata for the Dataset.
http://publications.europa.eu/ontology/cdm#explained_by,http://www.w3.org/2002/07/owl#ObjectProperty,explained_by,None
http://data.europa.eu/m8g/value,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,value,"The Requirement response must contain the value that responds to the Criterion requirement. In order to fulfil the Criterion requirement, when there is an expected value or an expected threshold, the value should be equal to the expected value or within the range established by the thresholds."
http://publications.europa.eu/ontology/cdm#opinion_other_cor,http://www.w3.org/2002/07/owl#Class,Committee of the Regions' other opinion,291 Committee of the Regions' other opinions (5IR)
http://purl.org/dc/terms/hasPart,None,Data Catalogue - has part,This property refers to a related Catalogue that is part of the described Catalogue
http://www.w3.org/ns/adms#AssetDistribution,http://www.w3.org/2000/01/rdf-schema#Class,Asset Distribution,"An Asset Distribution represents a particular physical embodiment of an Asset, which is an example of the FRBR entity manifestation (the physical embodiment of an expression of a work). An Asset Distribution is typically a downloadable computer file (but in principle it could also be a paper document) that implements the intellectual content of an Asset. A particular Asset Distribution is associated with one and only one Asset, while all Distributions of an Asset share the same intellectual content in different physical formats. Asset Distributions themselves are not versioned."
http://publications.europa.eu/ontology/cdm#basis_referral,http://www.w3.org/2002/07/owl#DatatypeProperty,basis_referral,None
http://publications.europa.eu/ontology/cdm#chapter_legal_part_of_work,http://www.w3.org/2002/07/owl#ObjectProperty,Chapter (legal) part of work,This property associates an instance of a work with an instance of a chapter that forms part of it.
http://publications.europa.eu/ontology/cdm#decision_service_responsible,http://www.w3.org/2002/07/owl#DatatypeProperty,Service responsible,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#procurement_public_labels_forms_link_title,http://www.w3.org/2002/07/owl#DatatypeProperty,Labels forms title,
http://publications.europa.eu/ontology/cdm#report_ec,http://www.w3.org/2002/07/owl#Class,Commission report,2573 Commission report (5DC with FM=RAPPORT)
http://publications.europa.eu/ontology/cdm#court-report_year,http://www.w3.org/2002/07/owl#DatatypeProperty,Year of court report,Year in which this Court report appeared
http://publications.europa.eu/ontology/cdm#procurement_public_transliterated_fax,http://www.w3.org/2002/07/owl#DatatypeProperty,,
http://data.europa.eu/54i#hasMission,http://www.w3.org/2002/07/owl#ObjectProperty,has mission,None
http://publications.europa.eu/ontology/cdm#subdivision_contains_subdivision,http://www.w3.org/2002/07/owl#ObjectProperty,Subdivision contains subdivision,A subdivision is hierarchically above another subdivision
http://www.w3.org/TR/2013/NOTE-vocab-adms-20130528/adms20130520.png,None,Asset Description Metadata Schema (ADMS) UML Class Diagram,None
http://publications.europa.eu/ontology/cdm#reproduction_of,http://www.w3.org/2002/07/owl#ObjectProperty,reproduction_of,None
http://publications.europa.eu/ontology/cdm#identifier,http://www.w3.org/2002/07/owl#DatatypeProperty,Any type of identifier,Any type of identifier
